Date,Open,High,Low,Close ,Adj Close ,Volume
01-Aug-24,"64,625.84","65,593.24","62,248.94","65,357.50","65,357.50","40,975,554,494"
31-Jul-24,"66,201.27","66,810.21","64,532.05","64,619.25","64,619.25","31,292,785,994"
30-Jul-24,"66,819.05","66,987.67","65,323.19","66,201.02","66,201.02","31,380,492,109"
29-Jul-24,"68,259.05","69,987.54","66,532.59","66,819.91","66,819.91","40,780,682,628"
28-Jul-24,"67,808.66","68,301.85","67,085.83","68,255.87","68,255.87","18,043,166,945"
27-Jul-24,"67,911.81","69,398.51","66,705.22","67,813.34","67,813.34","34,691,905,492"
26-Jul-24,"65,771.81","68,207.60","65,743.77","67,912.06","67,912.06","30,488,630,457"
25-Jul-24,"65,375.88","66,112.42","63,473.47","65,777.23","65,777.23","38,315,761,670"
24-Jul-24,"65,927.86","67,113.98","65,147.00","65,372.13","65,372.13","27,470,942,309"
23-Jul-24,"67,584.80","67,779.02","65,484.46","65,927.67","65,927.67","35,605,668,666"
22-Jul-24,"68,152.98","68,480.06","66,611.30","67,585.25","67,585.25","42,649,109,453"
21-Jul-24,"67,164.91","68,372.91","65,842.30","68,154.52","68,154.52","26,652,190,004"
20-Jul-24,"66,709.92","67,610.73","66,299.62","67,163.65","67,163.65","19,029,581,250"
19-Jul-24,"63,972.32","67,442.64","63,329.34","66,710.16","66,710.16","37,003,855,410"
18-Jul-24,"64,104.74","65,104.66","63,246.16","63,974.07","63,974.07","27,239,305,337"
17-Jul-24,"65,091.83","66,066.73","63,896.09","64,118.79","64,118.79","32,525,071,311"
16-Jul-24,"64,784.42","65,354.34","62,487.97","65,097.15","65,097.15","41,617,346,768"
15-Jul-24,"60,815.46","64,870.15","60,704.93","64,870.15","64,870.15","38,094,526,099"
14-Jul-24,"59,225.25","61,329.53","59,225.25","60,787.79","60,787.79","22,223,416,061"
13-Jul-24,"57,908.74","59,787.08","57,796.44","59,231.95","59,231.95","17,080,061,806"
12-Jul-24,"57,341.20","58,532.55","56,590.18","57,899.46","57,899.46","25,604,805,221"
11-Jul-24,"57,729.89","59,299.43","57,120.38","57,344.91","57,344.91","28,707,803,842"
10-Jul-24,"58,033.88","59,359.43","57,178.41","57,742.50","57,742.50","26,175,260,526"
09-Jul-24,"56,704.60","58,239.20","56,316.88","58,009.23","58,009.23","27,849,512,607"
08-Jul-24,"55,849.57","58,131.34","54,321.02","56,705.10","56,705.10","39,766,159,899"
07-Jul-24,"58,239.43","58,371.12","55,793.32","55,849.11","55,849.11","20,553,359,505"
06-Jul-24,"56,659.07","58,472.55","56,038.96","58,303.54","58,303.54","20,610,320,577"
05-Jul-24,"57,022.81","57,497.15","53,717.38","56,662.38","56,662.38","55,417,544,033"
04-Jul-24,"60,147.14","60,399.68","56,777.80","56,977.70","56,977.70","41,149,609,230"
03-Jul-24,"62,034.33","62,187.70","59,419.39","60,173.92","60,173.92","29,756,701,685"
02-Jul-24,"62,844.41","63,203.36","61,752.75","62,029.02","62,029.02","20,151,616,992"
01-Jul-24,"62,673.61","63,777.23","62,495.51","62,851.98","62,851.98","25,468,379,421"
30-Jun-24,"60,888.45","62,892.83","60,632.95","62,678.29","62,678.29","17,333,226,409"
29-Jun-24,"60,319.88","61,097.62","60,300.96","60,887.38","60,887.38","12,652,903,396"
28-Jun-24,"61,612.80","62,126.10","59,985.40","60,320.14","60,320.14","24,952,866,877"
27-Jun-24,"60,811.23","62,293.86","60,585.33","61,604.80","61,604.80","21,231,745,045"
26-Jun-24,"61,789.68","62,434.14","60,695.19","60,811.28","60,811.28","22,506,003,064"
25-Jun-24,"60,266.28","62,258.26","60,239.75","61,804.64","61,804.64","29,201,215,431"
24-Jun-24,"63,173.35","63,292.53","58,601.70","60,277.41","60,277.41","43,152,133,651"
23-Jun-24,"64,248.96","64,491.70","63,180.80","63,180.80","63,180.80","11,170,471,802"
22-Jun-24,"64,113.86","64,475.47","63,929.76","64,252.58","64,252.58","9,858,198,793"
21-Jun-24,"64,837.99","65,007.55","63,378.89","64,096.20","64,096.20","26,188,171,739"
20-Jun-24,"64,960.30","66,438.96","64,547.85","64,828.66","64,828.66","25,641,109,124"
19-Jun-24,"65,146.66","65,695.35","64,693.30","64,960.30","64,960.30","21,103,423,504"
18-Jun-24,"66,490.98","66,556.70","64,066.96","65,140.75","65,140.75","39,481,285,950"
17-Jun-24,"66,636.52","67,188.32","65,094.96","66,490.30","66,490.30","30,006,354,476"
16-Jun-24,"66,189.36","66,894.84","66,018.25","66,639.05","66,639.05","13,281,140,541"
15-Jun-24,"66,006.74","66,402.19","65,871.77","66,191.00","66,191.00","14,121,265,576"
14-Jun-24,"66,747.57","67,294.65","65,056.89","66,011.09","66,011.09","27,403,884,779"
13-Jun-24,"68,243.10","68,365.78","66,304.56","66,756.40","66,756.40","28,955,204,146"
12-Jun-24,"67,321.38","69,977.89","66,902.45","68,241.19","68,241.19","34,497,940,694"
11-Jun-24,"69,508.08","69,549.41","66,123.60","67,332.03","67,332.03","37,116,136,345"
10-Jun-24,"69,644.31","70,146.07","69,232.42","69,512.28","69,512.28","20,597,699,541"
09-Jun-24,"69,297.49","69,817.52","69,160.84","69,647.99","69,647.99","13,534,028,500"
08-Jun-24,"69,324.18","69,533.32","69,210.74","69,305.77","69,305.77","14,262,185,861"
07-Jun-24,"70,759.19","71,907.85","68,507.26","69,342.59","69,342.59","36,188,381,096"
06-Jun-24,"71,082.84","71,625.73","70,119.13","70,757.16","70,757.16","25,223,152,007"
05-Jun-24,"70,568.35","71,735.41","70,390.71","71,082.82","71,082.82","32,810,771,409"
04-Jun-24,"68,804.57","71,047.41","68,564.64","70,567.77","70,567.77","33,149,696,545"
03-Jun-24,"67,753.90","70,230.82","67,589.84","68,804.78","68,804.78","32,401,285,324"
02-Jun-24,"67,710.27","68,409.16","67,315.52","67,751.60","67,751.60","17,110,588,415"
01-Jun-24,"67,489.61","67,839.77","67,386.20","67,706.94","67,706.94","11,641,495,604"
31-May-24,"68,362.52","68,999.56","66,633.42","67,491.41","67,491.41","27,387,283,769"
30-May-24,"67,576.09","69,500.54","67,118.08","68,364.99","68,364.99","29,509,712,534"
29-May-24,"68,296.35","68,852.46","67,101.49","67,578.09","67,578.09","26,707,072,906"
28-May-24,"69,392.20","69,514.64","67,227.16","68,296.22","68,296.22","32,722,265,965"
27-May-24,"68,512.18","70,597.88","68,232.50","69,394.55","69,394.55","25,870,990,717"
26-May-24,"69,264.29","69,506.23","68,183.89","68,518.09","68,518.09","15,628,433,737"
25-May-24,"68,526.92","69,579.32","68,515.82","69,265.95","69,265.95","15,473,071,741"
24-May-24,"67,928.13","69,220.30","66,622.67","68,526.10","68,526.10","29,197,308,153"
23-May-24,"69,121.30","70,041.27","66,356.95","67,929.56","67,929.56","41,895,680,979"
22-May-24,"70,135.32","70,623.70","68,977.70","69,122.34","69,122.34","32,802,561,717"
21-May-24,"71,443.06","71,946.46","69,191.13","70,136.53","70,136.53","46,932,005,990"
20-May-24,"66,278.74","71,483.56","66,086.17","71,448.20","71,448.20","43,850,655,717"
19-May-24,"66,937.93","67,694.30","65,937.18","66,278.37","66,278.37","19,249,094,538"
18-May-24,"67,066.21","67,387.33","66,663.50","66,940.80","66,940.80","16,712,277,406"
17-May-24,"65,231.30","67,459.46","65,119.32","67,051.88","67,051.88","28,031,279,310"
16-May-24,"66,256.11","66,712.43","64,613.05","65,231.58","65,231.58","31,573,077,994"
15-May-24,"61,553.99","66,454.45","61,330.41","66,267.49","66,267.49","39,815,167,074"
14-May-24,"62,900.77","63,092.13","61,123.77","61,552.79","61,552.79","28,186,271,527"
13-May-24,"61,451.22","63,422.66","60,769.84","62,901.45","62,901.45","27,889,181,179"
12-May-24,"60,793.50","61,818.16","60,632.60","61,448.39","61,448.39","13,800,459,405"
11-May-24,"60,793.36","61,451.15","60,492.63","60,793.71","60,793.71","13,842,272,968"
10-May-24,"63,055.19","63,446.74","60,208.78","60,792.78","60,792.78","27,804,954,694"
09-May-24,"61,191.20","63,404.91","60,648.07","63,049.96","63,049.96","25,453,338,161"
08-May-24,"62,332.64","62,986.09","60,877.13","61,187.94","61,187.94","26,088,172,222"
07-May-24,"63,162.76","64,390.46","62,285.98","62,334.82","62,334.82","25,930,730,982"
06-May-24,"64,038.31","65,494.90","62,746.24","63,161.95","63,161.95","28,697,928,697"
05-May-24,"63,892.45","64,610.89","62,955.30","64,031.13","64,031.13","18,296,164,805"
04-May-24,"62,891.03","64,494.96","62,599.35","63,891.47","63,891.47","20,620,477,992"
03-May-24,"59,122.30","63,320.50","58,848.31","62,889.84","62,889.84","33,172,023,048"
02-May-24,"58,253.70","59,602.30","56,937.20","59,123.43","59,123.43","32,711,813,559"
01-May-24,"60,609.50","60,780.50","56,555.29","58,254.01","58,254.01","48,439,780,271"
30-Apr-24,"63,839.42","64,703.33","59,120.07","60,636.86","60,636.86","37,840,840,057"
29-Apr-24,"63,106.36","64,174.88","61,795.46","63,841.12","63,841.12","26,635,912,073"
28-Apr-24,"63,423.52","64,321.48","62,793.60","63,113.23","63,113.23","17,334,827,993"
27-Apr-24,"63,750.99","63,898.36","62,424.72","63,419.14","63,419.14","19,530,783,039"
26-Apr-24,"64,485.37","64,789.66","63,322.40","63,755.32","63,755.32","24,139,372,950"
25-Apr-24,"64,275.02","65,275.21","62,783.63","64,481.71","64,481.71","32,155,786,816"
24-Apr-24,"66,408.72","67,075.37","63,589.87","64,276.90","64,276.90","30,276,655,120"
23-Apr-24,"66,839.89","67,199.24","65,864.87","66,407.27","66,407.27","24,310,975,583"
22-Apr-24,"64,935.63","67,233.96","64,548.18","66,837.68","66,837.68","28,282,686,673"
21-Apr-24,"64,992.82","65,723.24","64,277.72","64,926.64","64,926.64","20,506,644,853"
20-Apr-24,"63,851.10","65,442.46","63,172.40","64,994.44","64,994.44","23,097,485,495"
19-Apr-24,"63,510.75","65,481.60","59,651.39","63,843.57","63,843.57","49,920,425,401"
18-Apr-24,"61,275.32","64,125.69","60,833.48","63,512.75","63,512.75","36,006,307,335"
17-Apr-24,"63,831.85","64,486.36","59,768.59","61,276.69","61,276.69","41,915,247,049"
16-Apr-24,"63,419.30","64,355.67","61,716.40","63,811.86","63,811.86","42,847,528,078"
15-Apr-24,"65,739.65","66,878.65","62,332.07","63,426.21","63,426.21","43,595,917,654"
14-Apr-24,"63,836.23","65,824.43","62,205.85","65,738.73","65,738.73","49,084,320,047"
13-Apr-24,"67,188.38","67,931.43","60,919.11","63,821.47","63,821.47","52,869,738,185"
12-Apr-24,"70,061.38","71,222.74","65,254.84","67,195.87","67,195.87","44,129,299,406"
11-Apr-24,"70,575.73","71,256.23","69,571.81","70,060.61","70,060.61","30,153,382,941"
10-Apr-24,"69,140.24","71,093.43","67,503.56","70,587.88","70,587.88","38,318,601,774"
09-Apr-24,"71,632.50","71,742.51","68,212.92","69,139.02","69,139.02","36,426,900,409"
08-Apr-24,"69,362.55","72,715.36","69,064.24","71,631.36","71,631.36","37,261,432,669"
07-Apr-24,"68,897.11","70,284.43","68,851.63","69,362.55","69,362.55","21,204,930,369"
06-Apr-24,"67,840.57","69,629.60","67,491.72","68,896.11","68,896.11","19,967,785,809"
05-Apr-24,"68,515.76","68,725.76","66,011.48","67,837.64","67,837.64","33,748,230,056"
04-Apr-24,"65,975.70","69,291.26","65,113.80","68,508.84","68,508.84","34,439,527,442"
03-Apr-24,"65,446.67","66,914.32","64,559.90","65,980.81","65,980.81","34,488,018,367"
02-Apr-24,"69,705.02","69,708.38","64,586.59","65,446.97","65,446.97","50,705,240,709"
01-Apr-24,"71,333.48","71,342.09","68,110.70","69,702.15","69,702.15","34,873,527,352"
31-Mar-24,"69,647.78","71,377.78","69,624.87","71,333.65","71,333.65","20,050,941,373"
30-Mar-24,"69,893.45","70,355.49","69,601.06","69,645.30","69,645.30","17,130,241,883"
29-Mar-24,"70,744.80","70,913.09","69,076.66","69,892.83","69,892.83","25,230,851,763"
28-Mar-24,"69,452.77","71,546.02","68,895.51","70,744.95","70,744.95","34,374,900,617"
27-Mar-24,"69,991.90","71,727.69","68,381.93","69,455.34","69,455.34","40,827,113,309"
26-Mar-24,"69,931.33","71,535.74","69,335.61","69,987.84","69,987.84","36,010,437,368"
25-Mar-24,"67,234.09","71,162.59","66,414.84","69,958.81","69,958.81","42,700,139,523"
24-Mar-24,"64,070.75","67,622.76","63,825.85","67,234.17","67,234.17","27,206,630,673"
23-Mar-24,"63,802.72","65,976.40","63,038.49","64,062.20","64,062.20","24,738,964,812"
22-Mar-24,"65,489.93","66,623.75","62,355.37","63,778.76","63,778.76","41,401,116,964"
21-Mar-24,"67,911.59","68,199.99","64,580.92","65,491.39","65,491.39","44,480,350,565"
20-Mar-24,"61,930.16","68,115.26","60,807.79","67,913.67","67,913.67","66,792,634,382"
19-Mar-24,"67,556.13","68,106.93","61,536.18","61,912.77","61,912.77","74,215,844,794"
18-Mar-24,"68,371.30","68,897.13","66,594.23","67,548.59","67,548.59","49,261,579,492"
17-Mar-24,"65,316.34","68,845.72","64,545.32","68,390.63","68,390.63","44,716,864,318"
16-Mar-24,"69,392.48","70,046.27","64,801.39","65,315.12","65,315.12","46,842,198,371"
15-Mar-24,"71,387.88","72,357.13","65,630.70","69,403.77","69,403.77","78,320,453,976"
14-Mar-24,"73,079.38","73,750.07","68,563.02","71,396.59","71,396.59","59,594,605,698"
13-Mar-24,"71,482.12","73,637.48","71,334.09","73,083.50","73,083.50","48,212,536,929"
12-Mar-24,"72,125.13","72,825.66","68,728.85","71,481.29","71,481.29","62,554,434,520"
11-Mar-24,"69,020.55","72,850.71","67,194.88","72,123.91","72,123.91","65,716,656,765"
10-Mar-24,"68,500.26","70,005.20","68,239.98","69,019.79","69,019.79","35,683,977,532"
09-Mar-24,"68,299.26","68,673.05","68,053.13","68,498.88","68,498.88","21,609,650,379"
08-Mar-24,"66,938.09","70,083.05","66,230.45","68,300.09","68,300.09","59,202,881,172"
07-Mar-24,"66,099.74","68,029.92","65,655.53","66,925.48","66,925.48","46,989,543,159"
06-Mar-24,"63,776.05","67,637.93","62,848.67","66,106.80","66,106.80","68,750,229,073"
05-Mar-24,"68,341.05","69,170.63","59,323.91","63,801.20","63,801.20","102,802,940,877"
04-Mar-24,"63,137.00","68,537.03","62,386.52","68,330.41","68,330.41","70,670,471,105"
03-Mar-24,"62,031.58","63,230.21","61,435.02","63,167.37","63,167.37","26,253,811,450"
02-Mar-24,"62,431.65","62,458.70","61,657.29","62,029.85","62,029.85","23,888,473,685"
01-Mar-24,"61,168.06","63,155.10","60,802.53","62,440.63","62,440.63","40,186,368,423"
29-Feb-24,"62,499.18","63,585.64","60,498.73","61,198.38","61,198.38","65,496,611,844"
28-Feb-24,"57,071.10","63,913.13","56,738.43","62,504.79","62,504.79","83,239,156,760"
27-Feb-24,"54,519.36","57,537.84","54,484.20","57,085.37","57,085.37","49,756,832,031"
26-Feb-24,"51,730.54","54,938.18","50,931.03","54,522.40","54,522.40","34,074,411,896"
25-Feb-24,"51,565.21","51,950.03","51,306.17","51,733.24","51,733.24","15,413,239,245"
24-Feb-24,"50,736.37","51,684.20","50,585.45","51,571.10","51,571.10","15,174,077,879"
23-Feb-24,"51,283.91","51,497.93","50,561.78","50,731.95","50,731.95","21,427,078,270"
22-Feb-24,"51,854.64","52,009.61","50,926.29","51,304.97","51,304.97","25,413,900,611"
21-Feb-24,"52,273.54","52,368.82","50,671.76","51,839.18","51,839.18","28,624,907,020"
20-Feb-24,"51,777.73","52,945.05","50,792.31","52,284.88","52,284.88","33,353,758,256"
19-Feb-24,"52,134.81","52,483.32","51,711.82","51,779.14","51,779.14","21,362,184,346"
18-Feb-24,"51,661.97","52,356.96","51,233.71","52,122.55","52,122.55","17,595,377,311"
17-Feb-24,"52,161.68","52,191.91","50,669.67","51,663.00","51,663.00","20,009,091,006"
16-Feb-24,"51,937.73","52,537.97","51,641.37","52,160.20","52,160.20","28,180,567,298"
15-Feb-24,"51,836.79","52,820.07","51,371.63","51,938.55","51,938.55","38,564,360,533"
14-Feb-24,"49,733.45","52,021.37","49,296.83","51,826.70","51,826.70","39,105,608,050"
13-Feb-24,"49,941.36","50,358.39","48,406.50","49,742.44","49,742.44","35,593,051,468"
12-Feb-24,"48,296.39","50,280.48","47,745.76","49,958.22","49,958.22","34,511,985,805"
11-Feb-24,"47,768.97","48,535.94","47,617.41","48,293.92","48,293.92","19,315,867,136"
10-Feb-24,"47,153.53","48,146.17","46,905.32","47,771.28","47,771.28","16,398,681,570"
09-Feb-24,"45,297.38","48,152.50","45,260.82","47,147.20","47,147.20","39,316,770,844"
08-Feb-24,"44,332.13","45,575.84","44,332.13","45,301.57","45,301.57","26,154,524,080"
07-Feb-24,"43,090.02","44,341.95","42,775.96","44,318.22","44,318.22","21,126,587,775"
06-Feb-24,"42,657.39","43,344.15","42,529.02","43,084.67","43,084.67","16,798,476,726"
05-Feb-24,"42,577.62","43,494.25","42,264.82","42,658.67","42,658.67","18,715,487,317"
04-Feb-24,"42,994.94","43,097.64","42,374.83","42,583.58","42,583.58","14,802,225,490"
03-Feb-24,"43,184.96","43,359.94","42,890.81","42,992.25","42,992.25","11,169,245,236"
02-Feb-24,"43,077.64","43,422.49","42,584.34","43,185.86","43,185.86","18,603,843,039"
01-Feb-24,"42,569.76","43,243.17","41,879.19","43,075.77","43,075.77","21,423,953,779"
31-Jan-24,"42,946.25","43,717.41","42,298.95","42,582.61","42,582.61","24,673,628,793"
30-Jan-24,"43,300.23","43,838.95","42,711.37","42,952.61","42,952.61","23,842,814,518"
29-Jan-24,"42,030.91","43,305.87","41,818.33","43,288.25","43,288.25","20,668,476,578"
28-Jan-24,"42,126.13","42,797.18","41,696.91","42,035.59","42,035.59","16,858,971,687"
27-Jan-24,"41,815.63","42,195.63","41,431.28","42,120.05","42,120.05","11,422,941,934"
26-Jan-24,"39,936.82","42,209.39","39,825.69","41,816.87","41,816.87","25,598,119,893"
25-Jan-24,"40,075.55","40,254.48","39,545.66","39,933.81","39,933.81","18,491,782,013"
24-Jan-24,"39,877.59","40,483.79","39,508.80","40,077.07","40,077.07","22,359,526,178"
23-Jan-24,"39,518.71","40,127.35","38,521.89","39,845.55","39,845.55","29,244,553,045"
22-Jan-24,"41,553.65","41,651.21","39,450.12","39,507.37","39,507.37","31,338,708,143"
21-Jan-24,"41,671.49","41,855.37","41,497.01","41,545.79","41,545.79","9,344,043,642"
20-Jan-24,"41,624.59","41,877.89","41,446.82","41,665.59","41,665.59","11,586,690,904"
19-Jan-24,"41,278.46","42,134.16","40,297.46","41,618.41","41,618.41","25,752,407,154"
18-Jan-24,"42,742.31","42,876.35","40,631.17","41,262.06","41,262.06","25,218,357,242"
17-Jan-24,"43,132.10","43,189.89","42,189.31","42,742.65","42,742.65","20,851,232,595"
16-Jan-24,"42,499.34","43,566.27","42,086.00","43,154.95","43,154.95","24,062,872,740"
15-Jan-24,"41,715.07","43,319.72","41,705.42","42,511.97","42,511.97","22,320,220,558"
14-Jan-24,"42,842.26","43,065.60","41,724.61","41,796.27","41,796.27","17,521,429,522"
13-Jan-24,"42,799.45","43,234.66","42,464.14","42,842.38","42,842.38","20,601,860,469"
12-Jan-24,"46,354.79","46,498.14","41,903.77","42,853.17","42,853.17","43,332,698,900"
11-Jan-24,"46,656.07","48,969.37","45,678.64","46,368.59","46,368.59","45,833,734,549"
10-Jan-24,"46,121.54","47,647.22","44,483.15","46,627.78","46,627.78","50,114,613,298"
09-Jan-24,"46,987.64","47,893.70","45,244.71","46,139.73","46,139.73","39,821,290,992"
08-Jan-24,"43,948.71","47,218.00","43,244.08","46,970.50","46,970.50","42,746,192,015"
07-Jan-24,"43,998.46","44,495.57","43,662.23","43,943.10","43,943.10","19,330,573,863"
06-Jan-24,"44,178.95","44,227.63","43,475.16","43,989.20","43,989.20","16,092,503,468"
05-Jan-24,"44,192.98","44,353.29","42,784.72","44,162.69","44,162.69","32,336,029,347"
04-Jan-24,"42,855.82","44,770.02","42,675.18","44,179.92","44,179.92","30,448,091,210"
03-Jan-24,"44,961.60","45,503.24","40,813.54","42,848.18","42,848.18","46,342,323,118"
02-Jan-24,"44,187.14","45,899.71","44,176.95","44,957.97","44,957.97","39,335,274,536"
01-Jan-24,"42,280.23","44,175.44","42,214.98","44,167.33","44,167.33","18,426,978,443"
31-Dec-23,"42,152.10","42,860.94","41,998.25","42,265.19","42,265.19","16,397,498,810"
30-Dec-23,"42,091.75","42,584.13","41,556.23","42,156.90","42,156.90","16,013,925,945"
29-Dec-23,"42,614.64","43,124.32","41,424.06","42,099.40","42,099.40","26,000,021,055"
28-Dec-23,"43,468.20","43,804.78","42,318.55","42,627.86","42,627.86","22,992,093,014"
27-Dec-23,"42,518.47","43,683.16","42,167.58","43,442.86","43,442.86","25,260,941,032"
26-Dec-23,"43,599.85","43,603.18","41,676.49","42,520.40","42,520.40","30,026,850,982"
25-Dec-23,"43,010.57","43,765.09","42,765.77","43,613.14","43,613.14","21,115,795,370"
24-Dec-23,"43,728.37","43,945.52","42,786.92","43,016.12","43,016.12","18,830,554,085"
23-Dec-23,"44,012.20","44,015.70","43,351.36","43,739.54","43,739.54","13,507,796,558"
22-Dec-23,"43,868.99","44,367.96","43,441.97","43,997.90","43,997.90","21,028,503,216"
21-Dec-23,"43,648.13","44,240.67","43,330.05","43,869.15","43,869.15","22,452,766,169"
20-Dec-23,"42,261.30","44,275.59","42,223.82","43,652.25","43,652.25","27,868,908,174"
19-Dec-23,"42,641.51","43,354.30","41,826.34","42,270.53","42,270.53","23,171,001,281"
18-Dec-23,"41,348.20","42,720.30","40,530.26","42,623.54","42,623.54","25,224,642,008"
17-Dec-23,"42,236.11","42,359.50","41,274.54","41,364.66","41,364.66","16,678,702,876"
16-Dec-23,"41,937.74","42,664.95","41,723.11","42,240.12","42,240.12","14,386,729,590"
15-Dec-23,"43,028.25","43,087.82","41,692.97","41,929.76","41,929.76","19,639,442,462"
14-Dec-23,"42,884.26","43,390.86","41,767.09","43,023.97","43,023.97","25,578,530,178"
13-Dec-23,"41,468.46","43,429.78","40,676.87","42,890.74","42,890.74","26,797,884,674"
12-Dec-23,"41,238.73","42,048.30","40,667.56","41,450.22","41,450.22","24,779,520,132"
11-Dec-23,"43,792.02","43,808.38","40,234.58","41,243.83","41,243.83","40,632,672,038"
10-Dec-23,"43,728.38","44,034.63","43,593.29","43,779.70","43,779.70","13,000,481,418"
09-Dec-23,"44,180.02","44,361.26","43,627.60","43,725.98","43,725.98","17,368,210,171"
08-Dec-23,"43,293.14","44,705.52","43,125.30","44,166.60","44,166.60","24,421,116,687"
07-Dec-23,"43,769.13","44,042.59","42,880.65","43,292.66","43,292.66","27,635,760,671"
06-Dec-23,"44,080.02","44,265.77","43,478.08","43,746.45","43,746.45","29,909,761,586"
05-Dec-23,"41,986.27","44,408.66","41,421.15","44,080.65","44,080.65","36,312,154,535"
04-Dec-23,"39,978.63","42,371.75","39,978.63","41,980.10","41,980.10","39,856,129,827"
03-Dec-23,"39,472.21","40,135.61","39,298.16","39,978.39","39,978.39","15,769,696,322"
02-Dec-23,"38,689.28","39,678.94","38,652.59","39,476.33","39,476.33","15,534,035,612"
01-Dec-23,"37,718.01","38,954.11","37,629.36","38,688.75","38,688.75","23,512,784,002"
30-Nov-23,"37,861.12","38,141.75","37,531.14","37,712.75","37,712.75","18,115,982,627"
29-Nov-23,"37,826.11","38,366.11","37,612.63","37,858.49","37,858.49","20,728,546,658"
28-Nov-23,"37,247.99","38,368.48","36,891.09","37,831.09","37,831.09","21,696,137,014"
27-Nov-23,"37,454.19","37,559.36","36,750.13","37,254.17","37,254.17","19,002,925,720"
26-Nov-23,"37,796.83","37,820.30","37,162.75","37,479.12","37,479.12","13,744,796,068"
25-Nov-23,"37,721.41","37,892.43","37,617.42","37,796.79","37,796.79","9,099,571,165"
24-Nov-23,"37,296.32","38,415.34","37,261.61","37,720.28","37,720.28","22,922,957,823"
23-Nov-23,"37,420.43","37,643.92","36,923.86","37,289.62","37,289.62","14,214,948,217"
22-Nov-23,"35,756.55","37,856.98","35,670.97","37,432.34","37,432.34","24,397,247,860"
21-Nov-23,"37,469.16","37,631.14","35,813.81","35,813.81","35,813.81","25,172,163,756"
20-Nov-23,"37,374.07","37,756.82","36,882.53","37,476.96","37,476.96","20,888,209,068"
19-Nov-23,"36,585.77","37,509.36","36,414.60","37,386.55","37,386.55","12,915,986,553"
18-Nov-23,"36,625.37","36,839.28","36,233.31","36,585.70","36,585.70","11,886,022,717"
17-Nov-23,"36,164.82","36,704.48","35,901.23","36,596.68","36,596.68","22,445,028,430"
16-Nov-23,"37,879.98","37,934.63","35,545.47","36,154.77","36,154.77","26,007,385,366"
15-Nov-23,"35,548.11","37,964.89","35,383.78","37,880.58","37,880.58","27,365,821,679"
14-Nov-23,"36,491.79","36,753.35","34,948.50","35,537.64","35,537.64","23,857,403,554"
13-Nov-23,"37,070.30","37,405.12","36,399.61","36,502.36","36,502.36","19,057,712,790"
12-Nov-23,"37,133.99","37,227.69","36,779.12","37,054.52","37,054.52","11,545,715,999"
11-Nov-23,"37,310.07","37,407.09","36,773.67","37,138.05","37,138.05","13,924,272,142"
10-Nov-23,"36,702.25","37,493.80","36,362.75","37,313.97","37,313.97","22,711,265,155"
09-Nov-23,"35,633.63","37,926.26","35,592.10","36,693.13","36,693.13","37,762,672,382"
08-Nov-23,"35,419.48","35,994.42","35,147.80","35,655.28","35,655.28","17,295,394,918"
07-Nov-23,"35,047.79","35,892.42","34,545.82","35,443.56","35,443.56","18,834,737,789"
06-Nov-23,"35,044.79","35,286.03","34,765.36","35,037.37","35,037.37","12,693,436,420"
05-Nov-23,"35,090.01","35,340.34","34,594.24","35,049.36","35,049.36","12,412,743,996"
04-Nov-23,"34,736.32","35,256.03","34,616.69","35,082.20","35,082.20","9,561,294,264"
03-Nov-23,"34,942.47","34,942.47","34,133.44","34,732.32","34,732.32","17,158,456,701"
02-Nov-23,"35,441.58","35,919.84","34,401.57","34,938.24","34,938.24","20,998,158,544"
01-Nov-23,"34,657.27","35,527.93","34,170.69","35,437.25","35,437.25","22,446,272,005"
31-Oct-23,"34,500.08","34,719.25","34,083.31","34,667.78","34,667.78","15,758,270,810"
30-Oct-23,"34,531.74","34,843.93","34,110.97","34,502.36","34,502.36","17,184,860,315"
29-Oct-23,"34,089.37","34,743.26","33,947.57","34,538.48","34,538.48","11,160,323,986"
28-Oct-23,"33,907.72","34,399.39","33,874.80","34,089.57","34,089.57","10,160,330,825"
27-Oct-23,"34,156.50","34,238.21","33,416.89","33,909.80","33,909.80","16,418,032,871"
26-Oct-23,"34,504.29","34,832.91","33,762.32","34,156.65","34,156.65","19,427,195,376"
25-Oct-23,"33,916.04","35,133.76","33,709.11","34,502.82","34,502.82","25,254,318,008"
24-Oct-23,"33,077.30","35,150.43","32,880.76","33,901.53","33,901.53","44,934,999,645"
23-Oct-23,"30,140.69","34,370.44","30,097.83","33,086.23","33,086.23","38,363,572,311"
22-Oct-23,"29,918.65","30,199.43","29,720.31","29,993.90","29,993.90","10,446,520,040"
21-Oct-23,"29,683.38","30,287.48","29,481.75","29,918.41","29,918.41","11,541,146,996"
20-Oct-23,"28,732.81","30,104.09","28,601.67","29,682.95","29,682.95","21,536,125,230"
19-Oct-23,"28,332.42","28,892.47","28,177.99","28,719.81","28,719.81","14,448,058,195"
18-Oct-23,"28,413.53","28,889.01","28,174.25","28,328.34","28,328.34","12,724,128,586"
17-Oct-23,"28,522.10","28,618.75","28,110.19","28,415.75","28,415.75","14,872,527,508"
16-Oct-23,"27,162.63","29,448.14","27,130.47","28,519.47","28,519.47","27,833,876,539"
15-Oct-23,"26,858.01","27,289.17","26,817.89","27,159.65","27,159.65","7,098,201,980"
